customerID,Recency,Frequency,Monetary,Cluster,Segment
14635,366,1,215.22,2,Lost / At-Risk Customers
14636,269,2,609.85,0,Moderately Active / Potential Loyalists
14637,678,1,106.68,2,Lost / At-Risk Customers
14638,51,1,443.6,0,Moderately Active / Potential Loyalists
14640,16,16,3446.33,3,Best / Loyal Customers
14641,22,1,110.46,0,Moderately Active / Potential Loyalists
14642,0,1,96.12,0,Moderately Active / Potential Loyalists
14643,171,6,1654.69,3,Best / Loyal Customers
14644,10,12,2077.47,3,Best / Loyal Customers
14645,98,4,840.24,0,Moderately Active / Potential Loyalists
14647,202,2,506.04,0,Moderately Active / Potential Loyalists
14649,35,10,3122.63,3,Best / Loyal Customers
14650,590,1,62.5,2,Lost / At-Risk Customers
14651,5,9,2025.52,3,Best / Loyal Customers
14652,78,1,114.18,0,Moderately Active / Potential Loyalists
14653,10,11,3190.03,3,Best / Loyal Customers
14656,170,5,790.0,0,Moderately Active / Potential Loyalists
14657,18,7,1440.24,3,Best / Loyal Customers
14658,118,1,123.14,0,Moderately Active / Potential Loyalists
14659,79,12,2456.53,3,Best / Loyal Customers
14660,87,2,285.74,0,Moderately Active / Potential Loyalists
14661,27,1,107.95,0,Moderately Active / Potential Loyalists
14662,29,7,1376.43,3,Best / Loyal Customers
14663,579,2,490.6,2,Lost / At-Risk Customers
14664,20,2,636.24,0,Moderately Active / Potential Loyalists
14665,31,9,2172.33,3,Best / Loyal Customers
14666,25,1,195.25,0,Moderately Active / Potential Loyalists
14668,446,1,111.63,2,Lost / At-Risk Customers
14669,6,7,3216.78,3,Best / Loyal Customers
14670,251,3,583.33,0,Moderately Active / Potential Loyalists
14671,491,2,1127.45,2,Lost / At-Risk Customers
14672,162,4,1113.14,0,Moderately Active / Potential Loyalists
14673,10,6,2670.55,3,Best / Loyal Customers
14674,510,1,173.66,2,Lost / At-Risk Customers
14675,17,2,1015.58,0,Moderately Active / Potential Loyalists
14677,593,1,184.91,2,Lost / At-Risk Customers
14678,461,2,386.44,2,Lost / At-Risk Customers
14679,382,5,1272.95,2,Lost / At-Risk Customers
14681,5,6,875.15,0,Moderately Active / Potential Loyalists
14682,202,6,1514.81,3,Best / Loyal Customers
14683,589,1,146.56,2,Lost / At-Risk Customers
14684,26,6,1430.03,3,Best / Loyal Customers
14686,415,6,844.58,2,Lost / At-Risk Customers
14687,107,3,1402.06,0,Moderately Active / Potential Loyalists
14689,209,1,112.8,0,Moderately Active / Potential Loyalists
14690,33,5,764.59,0,Moderately Active / Potential Loyalists
14691,35,5,2114.33,0,Moderately Active / Potential Loyalists
14692,138,13,1705.64,3,Best / Loyal Customers
14693,265,8,1139.86,3,Best / Loyal Customers
14694,705,1,244.31,2,Lost / At-Risk Customers
14695,490,4,1466.72,2,Lost / At-Risk Customers
14696,2,9,2164.76,3,Best / Loyal Customers
14697,219,2,188.61,0,Moderately Active / Potential Loyalists
14698,16,4,1065.09,0,Moderately Active / Potential Loyalists
14699,96,4,702.6,0,Moderately Active / Potential Loyalists
14700,152,5,3076.06,3,Best / Loyal Customers
14703,15,1,318.17,0,Moderately Active / Potential Loyalists
14704,4,11,1752.92,3,Best / Loyal Customers
14705,199,1,179.0,0,Moderately Active / Potential Loyalists
14706,619,1,367.54,2,Lost / At-Risk Customers
14707,370,2,139.2,2,Lost / At-Risk Customers
14708,125,5,1338.33,0,Moderately Active / Potential Loyalists
14710,15,13,1899.79,3,Best / Loyal Customers
14711,11,12,2809.02,3,Best / Loyal Customers
14712,60,4,1328.07,0,Moderately Active / Potential Loyalists
14714,25,7,896.4,3,Best / Loyal Customers
14715,9,8,1825.45,3,Best / Loyal Customers
14716,44,3,543.28,0,Moderately Active / Potential Loyalists
14718,411,1,226.42,2,Lost / At-Risk Customers
14719,11,5,1165.47,0,Moderately Active / Potential Loyalists
14720,31,3,663.81,0,Moderately Active / Potential Loyalists
14721,380,1,109.07,2,Lost / At-Risk Customers
14722,148,3,489.52,0,Moderately Active / Potential Loyalists
14723,11,11,1803.06,3,Best / Loyal Customers
14724,591,1,341.9,2,Lost / At-Risk Customers
14725,25,5,1202.34,0,Moderately Active / Potential Loyalists
14726,655,1,116.5,2,Lost / At-Risk Customers
14727,68,4,291.13,0,Moderately Active / Potential Loyalists
14728,414,1,190.58,2,Lost / At-Risk Customers
14729,626,3,586.24,2,Lost / At-Risk Customers
14730,108,7,1669.38,3,Best / Loyal Customers
14731,35,3,380.02,0,Moderately Active / Potential Loyalists
14734,417,5,1045.47,2,Lost / At-Risk Customers
14736,397,2,374.05,2,Lost / At-Risk Customers
14737,277,3,3471.37,0,Moderately Active / Potential Loyalists
14738,5,12,1763.64,3,Best / Loyal Customers
14741,12,7,1713.09,3,Best / Loyal Customers
14742,436,1,579.85,2,Lost / At-Risk Customers
14743,593,1,50.48,2,Lost / At-Risk Customers
14745,113,17,2471.06,3,Best / Loyal Customers
14746,365,4,593.5,2,Lost / At-Risk Customers
14747,189,2,294.3,0,Moderately Active / Potential Loyalists
14748,9,16,2201.83,3,Best / Loyal Customers
14749,480,1,310.15,2,Lost / At-Risk Customers
14751,685,2,126.45,2,Lost / At-Risk Customers
14752,44,1,389.64,0,Moderately Active / Potential Loyalists
14753,88,2,869.51,0,Moderately Active / Potential Loyalists
14754,45,7,1543.73,3,Best / Loyal Customers
14756,16,4,2613.46,0,Moderately Active / Potential Loyalists
14757,76,1,420.5,0,Moderately Active / Potential Loyalists
14758,145,7,2864.97,3,Best / Loyal Customers
14759,113,2,870.85,0,Moderately Active / Potential Loyalists
14760,295,2,53.8,2,Lost / At-Risk Customers
14761,0,3,447.92,0,Moderately Active / Potential Loyalists
14762,264,2,417.57,0,Moderately Active / Potential Loyalists
14763,881,1,-9.95,1,Churned / Problematic / Inactive
14764,44,2,250.55,0,Moderately Active / Potential Loyalists
14765,60,3,254.11,0,Moderately Active / Potential Loyalists
14767,475,1,382.81,2,Lost / At-Risk Customers
14768,18,3,139.5,0,Moderately Active / Potential Loyalists
14771,606,3,579.92,2,Lost / At-Risk Customers
14772,113,1,139.26,0,Moderately Active / Potential Loyalists
14773,589,2,125.7,2,Lost / At-Risk Customers
14774,529,1,241.45,2,Lost / At-Risk Customers
14775,0,3,1011.9,0,Moderately Active / Potential Loyalists
14777,359,3,242.21,2,Lost / At-Risk Customers
14778,246,2,730.86,0,Moderately Active / Potential Loyalists
14779,251,3,386.15,0,Moderately Active / Potential Loyalists
14780,55,2,447.68,0,Moderately Active / Potential Loyalists
14781,421,1,-530.31,1,Churned / Problematic / Inactive
14782,320,1,200.1,2,Lost / At-Risk Customers
14783,656,2,305.35,2,Lost / At-Risk Customers
14784,27,3,449.93,0,Moderately Active / Potential Loyalists
14785,11,2,77.4,0,Moderately Active / Potential Loyalists
14786,522,1,90.96,2,Lost / At-Risk Customers
14787,472,1,110.65,2,Lost / At-Risk Customers
14788,27,3,1156.32,0,Moderately Active / Potential Loyalists
14789,29,1,197.64,0,Moderately Active / Potential Loyalists
14790,2,10,2526.62,3,Best / Loyal Customers
14791,371,1,303.63,2,Lost / At-Risk Customers
14792,153,2,0.0,1,Churned / Problematic / Inactive
14793,22,2,625.9,0,Moderately Active / Potential Loyalists
14794,10,12,1684.29,3,Best / Loyal Customers
14795,167,1,131.45,0,Moderately Active / Potential Loyalists
14797,508,1,300.31,2,Lost / At-Risk Customers
14798,53,9,715.11,3,Best / Loyal Customers
14799,52,2,338.15,0,Moderately Active / Potential Loyalists
14801,91,1,189.34,0,Moderately Active / Potential Loyalists
14802,439,6,-1502.98,1,Churned / Problematic / Inactive
14803,98,3,845.55,0,Moderately Active / Potential Loyalists
14804,332,1,353.27,2,Lost / At-Risk Customers
14805,16,7,1082.55,3,Best / Loyal Customers
14806,76,2,303.43,0,Moderately Active / Potential Loyalists
14807,391,2,504.14,2,Lost / At-Risk Customers
14808,40,15,2152.8,3,Best / Loyal Customers
14809,622,2,686.76,2,Lost / At-Risk Customers
14810,41,13,2354.03,3,Best / Loyal Customers
14811,388,1,170.5,2,Lost / At-Risk Customers
14812,599,1,178.85,2,Lost / At-Risk Customers
14813,386,4,888.91,2,Lost / At-Risk Customers
14814,523,1,154.21,2,Lost / At-Risk Customers
14815,274,2,778.5,0,Moderately Active / Potential Loyalists
14816,198,1,271.85,0,Moderately Active / Potential Loyalists
14818,74,6,1153.56,0,Moderately Active / Potential Loyalists
14819,183,4,456.41,0,Moderately Active / Potential Loyalists
14820,22,9,1274.76,3,Best / Loyal Customers
14821,379,7,1230.15,3,Best / Loyal Customers
14822,397,1,157.7,2,Lost / At-Risk Customers
14823,4,3,321.43,0,Moderately Active / Potential Loyalists
14826,523,2,385.2,2,Lost / At-Risk Customers
14829,60,9,1402.97,3,Best / Loyal Customers
14830,54,1,188.88,0,Moderately Active / Potential Loyalists
14831,575,7,1623.97,2,Lost / At-Risk Customers
14832,631,3,-274.63,1,Churned / Problematic / Inactive
14833,499,1,94.8,2,Lost / At-Risk Customers
14834,0,9,2184.21,3,Best / Loyal Customers
14835,528,3,293.1,2,Lost / At-Risk Customers
14836,11,3,102.45,0,Moderately Active / Potential Loyalists
14837,31,12,3445.82,3,Best / Loyal Customers
14838,365,2,769.92,2,Lost / At-Risk Customers
14839,419,3,915.28,2,Lost / At-Risk Customers
14840,268,3,340.21,0,Moderately Active / Potential Loyalists
14842,44,8,2456.8,3,Best / Loyal Customers
14843,437,1,211.8,2,Lost / At-Risk Customers
14845,600,1,150.0,2,Lost / At-Risk Customers
14846,365,2,406.8,2,Lost / At-Risk Customers
14847,149,4,1320.6,0,Moderately Active / Potential Loyalists
14848,405,1,310.56,2,Lost / At-Risk Customers
14850,342,9,1599.76,3,Best / Loyal Customers
14851,24,3,829.41,0,Moderately Active / Potential Loyalists
14853,5,7,1351.37,3,Best / Loyal Customers
14856,57,3,1290.53,0,Moderately Active / Potential Loyalists
14858,506,1,180.75,2,Lost / At-Risk Customers
14859,13,6,1703.94,3,Best / Loyal Customers
14860,20,2,168.62,0,Moderately Active / Potential Loyalists
14861,53,14,1318.4,3,Best / Loyal Customers
14862,26,2,841.2,0,Moderately Active / Potential Loyalists
14863,60,1,266.76,0,Moderately Active / Potential Loyalists
14864,850,1,-48.75,1,Churned / Problematic / Inactive
14865,301,4,92.52,2,Lost / At-Risk Customers
14869,104,8,2754.45,3,Best / Loyal Customers
14870,262,9,1794.6,3,Best / Loyal Customers
14871,179,8,1062.19,3,Best / Loyal Customers
14872,481,4,802.68,2,Lost / At-Risk Customers
14873,211,2,854.13,0,Moderately Active / Potential Loyalists
14874,536,1,116.18,2,Lost / At-Risk Customers
14875,10,7,2841.55,3,Best / Loyal Customers
14876,551,2,256.7,2,Lost / At-Risk Customers
14877,419,2,425.85,2,Lost / At-Risk Customers
14879,685,1,185.06,2,Lost / At-Risk Customers
14880,78,3,690.59,0,Moderately Active / Potential Loyalists
14881,20,1,255.4,0,Moderately Active / Potential Loyalists
14882,27,15,3345.05,3,Best / Loyal Customers
14883,5,7,756.64,3,Best / Loyal Customers
14884,495,1,120.6,2,Lost / At-Risk Customers
14885,132,4,1496.12,0,Moderately Active / Potential Loyalists
14886,340,1,364.8,2,Lost / At-Risk Customers
14887,80,1,1862.0,0,Moderately Active / Potential Loyalists
14888,208,1,369.2,0,Moderately Active / Potential Loyalists
14889,162,1,135.9,0,Moderately Active / Potential Loyalists
14890,254,3,817.25,0,Moderately Active / Potential Loyalists
14891,149,4,1106.73,0,Moderately Active / Potential Loyalists
14892,691,1,202.35,2,Lost / At-Risk Customers
14893,10,6,1782.26,3,Best / Loyal Customers
14894,86,5,1412.21,0,Moderately Active / Potential Loyalists
14896,205,10,1727.3,3,Best / Loyal Customers
14897,1,9,3100.74,3,Best / Loyal Customers
14899,455,1,1331.38,2,Lost / At-Risk Customers
14900,582,1,13.92,1,Churned / Problematic / Inactive
14901,1,13,1912.7,3,Best / Loyal Customers
14902,22,5,1000.27,0,Moderately Active / Potential Loyalists
14903,22,10,2729.18,3,Best / Loyal Customers
14904,26,3,1002.01,0,Moderately Active / Potential Loyalists
14905,125,10,1939.69,3,Best / Loyal Customers
14906,446,3,-66.98,1,Churned / Problematic / Inactive
14908,75,2,381.9,0,Moderately Active / Potential Loyalists
14909,438,5,1380.98,2,Lost / At-Risk Customers
14910,26,6,279.06,0,Moderately Active / Potential Loyalists
14912,17,11,748.58,3,Best / Loyal Customers
14914,606,1,-5.85,1,Churned / Problematic / Inactive
14915,86,13,1752.65,3,Best / Loyal Customers
14916,71,11,2888.21,3,Best / Loyal Customers
14917,597,2,1123.75,2,Lost / At-Risk Customers
14919,540,1,359.35,2,Lost / At-Risk Customers
14920,35,3,1607.17,0,Moderately Active / Potential Loyalists
14921,90,2,1316.07,0,Moderately Active / Potential Loyalists
14922,394,2,843.74,2,Lost / At-Risk Customers
14923,51,1,749.1,0,Moderately Active / Potential Loyalists
14924,128,3,931.01,0,Moderately Active / Potential Loyalists
14925,850,1,-7.95,1,Churned / Problematic / Inactive
14926,382,3,337.65,2,Lost / At-Risk Customers
14927,486,1,308.2,2,Lost / At-Risk Customers
14928,620,2,204.46,2,Lost / At-Risk Customers
14929,152,2,836.69,0,Moderately Active / Potential Loyalists
14931,23,5,766.28,0,Moderately Active / Potential Loyalists
14932,386,2,666.13,2,Lost / At-Risk Customers
14933,444,5,885.0,2,Lost / At-Risk Customers
14934,73,9,2444.1,3,Best / Loyal Customers
14935,298,2,2849.83,0,Moderately Active / Potential Loyalists
14937,57,4,1617.63,0,Moderately Active / Potential Loyalists
14938,503,4,2289.43,2,Lost / At-Risk Customers
14939,631,1,-934.66,1,Churned / Problematic / Inactive
14940,418,2,531.49,2,Lost / At-Risk Customers
14941,431,1,182.1,2,Lost / At-Risk Customers
14942,402,5,706.56,2,Lost / At-Risk Customers
14943,664,1,107.62,2,Lost / At-Risk Customers
14945,414,1,179.4,2,Lost / At-Risk Customers
14946,15,1,100.9,0,Moderately Active / Potential Loyalists
14947,73,6,1049.79,0,Moderately Active / Potential Loyalists
14948,24,7,1066.57,3,Best / Loyal Customers
14949,470,6,498.55,2,Lost / At-Risk Customers
14950,20,2,361.25,0,Moderately Active / Potential Loyalists
14951,80,1,311.69,0,Moderately Active / Potential Loyalists
14953,26,5,962.92,0,Moderately Active / Potential Loyalists
14954,13,2,462.12,0,Moderately Active / Potential Loyalists
14955,881,1,163.77,2,Lost / At-Risk Customers
14956,422,1,1325.0,2,Lost / At-Risk Customers
14957,254,2,261.69,0,Moderately Active / Potential Loyalists
14958,128,6,941.99,0,Moderately Active / Potential Loyalists
14959,30,5,684.97,0,Moderately Active / Potential Loyalists
14960,172,2,221.27,0,Moderately Active / Potential Loyalists
14962,271,4,366.91,0,Moderately Active / Potential Loyalists
14963,10,13,3117.72,3,Best / Loyal Customers
14964,189,1,206.21,0,Moderately Active / Potential Loyalists
14965,245,2,596.09,0,Moderately Active / Potential Loyalists
14966,15,6,1064.26,0,Moderately Active / Potential Loyalists
14967,50,7,1680.52,3,Best / Loyal Customers
14968,90,2,501.24,0,Moderately Active / Potential Loyalists
14969,588,1,906.23,2,Lost / At-Risk Customers
14971,44,3,1097.98,0,Moderately Active / Potential Loyalists
14972,277,2,145.07,2,Lost / At-Risk Customers
14973,108,3,1314.45,0,Moderately Active / Potential Loyalists
14974,302,1,89.94,2,Lost / At-Risk Customers
14975,58,2,472.39,0,Moderately Active / Potential Loyalists
14976,58,8,765.86,3,Best / Loyal Customers
14977,726,1,31.93,2,Lost / At-Risk Customers
14978,73,12,3076.39,3,Best / Loyal Customers
14981,159,3,313.52,0,Moderately Active / Potential Loyalists
14982,573,1,237.78,2,Lost / At-Risk Customers
14983,690,1,183.2,2,Lost / At-Risk Customers
14984,4,6,1260.51,3,Best / Loyal Customers
14985,199,2,292.01,0,Moderately Active / Potential Loyalists
14986,377,2,563.1,2,Lost / At-Risk Customers
14987,16,9,1469.05,3,Best / Loyal Customers
14988,5,7,2038.65,3,Best / Loyal Customers
14989,662,1,342.4,2,Lost / At-Risk Customers
14990,554,2,304.17,2,Lost / At-Risk Customers
14991,579,1,314.67,2,Lost / At-Risk Customers
14992,443,1,210.5,2,Lost / At-Risk Customers
14993,564,1,36.13,2,Lost / At-Risk Customers
14994,364,8,872.42,3,Best / Loyal Customers
14995,251,2,231.98,0,Moderately Active / Potential Loyalists
14996,482,2,442.29,2,Lost / At-Risk Customers
14997,1,5,771.38,0,Moderately Active / Potential Loyalists
14998,6,4,753.18,0,Moderately Active / Potential Loyalists
14999,593,1,129.48,2,Lost / At-Risk Customers
15000,48,1,490.52,0,Moderately Active / Potential Loyalists
15001,425,2,199.11,2,Lost / At-Risk Customers
15003,464,7,1022.03,2,Lost / At-Risk Customers
15004,148,1,1220.77,0,Moderately Active / Potential Loyalists
15006,52,2,757.78,0,Moderately Active / Potential Loyalists
15007,278,1,156.91,2,Lost / At-Risk Customers
15008,372,2,360.0,2,Lost / At-Risk Customers
15009,13,3,1259.43,0,Moderately Active / Potential Loyalists
15010,243,1,308.94,0,Moderately Active / Potential Loyalists
15011,417,2,416.6,2,Lost / At-Risk Customers
15012,54,3,646.26,0,Moderately Active / Potential Loyalists
15013,458,10,1610.82,3,Best / Loyal Customers
15014,44,2,257.67,0,Moderately Active / Potential Loyalists
15016,173,6,612.89,0,Moderately Active / Potential Loyalists
15017,182,1,125.58,0,Moderately Active / Potential Loyalists
15018,220,4,456.26,0,Moderately Active / Potential Loyalists
15019,267,1,252.81,2,Lost / At-Risk Customers
15020,380,1,198.47,2,Lost / At-Risk Customers
15021,27,17,2422.35,3,Best / Loyal Customers
15022,12,5,1133.44,0,Moderately Active / Potential Loyalists
15024,10,16,3559.39,3,Best / Loyal Customers
15025,182,2,979.79,0,Moderately Active / Potential Loyalists
15026,81,5,1048.89,0,Moderately Active / Potential Loyalists
15027,90,13,2974.04,3,Best / Loyal Customers
15028,43,6,962.94,0,Moderately Active / Potential Loyalists
15029,619,2,362.15,2,Lost / At-Risk Customers
15030,72,9,1964.66,3,Best / Loyal Customers
15031,90,15,2643.15,3,Best / Loyal Customers
15033,26,10,2373.73,3,Best / Loyal Customers
15035,31,1,252.73,0,Moderately Active / Potential Loyalists
15036,73,3,429.56,0,Moderately Active / Potential Loyalists
15037,377,2,397.76,2,Lost / At-Risk Customers
15038,0,10,1106.63,3,Best / Loyal Customers
15040,542,1,7.49,1,Churned / Problematic / Inactive
15041,171,2,289.4,0,Moderately Active / Potential Loyalists
15042,200,2,315.45,0,Moderately Active / Potential Loyalists
15043,121,6,2870.32,3,Best / Loyal Customers
15045,33,3,633.66,0,Moderately Active / Potential Loyalists
15047,270,1,343.62,2,Lost / At-Risk Customers
